index,timestamp,sof,msg_class,flags,length,direction,stream_id,raw_hex
127,0.6729236111111112,0xaa,0x1,0x0,34,DRONE->GCS,0xAA,aa0100222b000000000000000000000000000000000000000000000000000000000000000000
128,0.6782222222222223,0xaa,0x1,0x0,34,DRONE->GCS,0xAA,aa01002282000000000000000000000000000000000000000000000000000000000000000000
129,0.6835208333333334,0xaa,0x1,0x0,34,DRONE->GCS,0xAA,aa0100228a000000000000000000000000000000000000000000000000000000000000000000
130,0.6888194444444444,0xaa,0x1,0x0,34,DRONE->GCS,0xAA,aa0100224a000000000000000000000000000000000000000000000000000000000000000000
131,0.6941180555555555,0xaa,0x1,0x0,34,DRONE->GCS,0xAA,aa01002262000000000000000000000000000000000000000000000000000000000000000000
132,0.6994166666666667,0xaa,0x1,0x0,34,DRONE->GCS,0xAA,aa01002236000000000000000000000000000000000000000000000000000000000000000000
133,0.7047152777777779,0xaa,0x1,0x0,34,DRONE->GCS,0xAA,aa010022fc000000000000000000000000000000000000000000000000000000000000000000
134,0.7100138888888889,0xaa,0x1,0x0,34,DRONE->GCS,0xAA,aa01002256000000000000000000000000000000000000000000000000000000000000000000
135,0.7153125,0xaa,0x1,0x0,34,DRONE->GCS,0xAA,aa01002259000000000000000000000000000000000000000000000000000000000000000000
136,0.7206111111111111,0xaa,0x1,0x0,34,DRONE->GCS,0xAA,aa0100224c000000000000000000000000000000000000000000000000000000000000000000
137,0.7259097222222223,0xaa,0x1,0x0,34,DRONE->GCS,0xAA,aa0100223c000000000000000000000000000000000000000000000000000000000000000000
138,0.7312083333333333,0xaa,0x1,0x0,34,DRONE->GCS,0xAA,aa010022e1000000000000000000000000000000000000000000000000000000000000000000
139,0.7365069444444445,0xaa,0x1,0x0,34,DRONE->GCS,0xAA,aa010022ce000000000000000000000000000000000000000000000000000000000000000000
140,0.7418055555555556,0xaa,0x1,0x0,34,DRONE->GCS,0xAA,aa010022f2000000000000000000000000000000000000000000000000000000000000000000
141,0.7471041666666667,0xaa,0x1,0x0,34,DRONE->GCS,0xAA,aa010022ce000000000000000000000000000000000000000000000000000000000000000000
142,0.7524027777777778,0xaa,0x1,0x0,34,DRONE->GCS,0xAA,aa01002280000000000000000000000000000000000000000000000000000000000000000000
143,0.7577013888888889,0xaa,0x1,0x0,34,DRONE->GCS,0xAA,aa01002212000000000000000000000000000000000000000000000000000000000000000000
144,0.7630000000000001,0xaa,0x1,0x0,34,DRONE->GCS,0xAA,aa010022dc000000000000000000000000000000000000000000000000000000000000000000
145,0.7682986111111111,0xaa,0x1,0x0,34,DRONE->GCS,0xAA,aa010022f4000000000000000000000000000000000000000000000000000000000000000000
146,0.7735972222222223,0xaa,0x1,0x0,34,DRONE->GCS,0xAA,aa01002244000000000000000000000000000000000000000000000000000000000000000000
147,0.7788958333333333,0xaa,0x1,0x0,34,DRONE->GCS,0xAA,aa01002205000000000000000000000000000000000000000000000000000000000000000000
148,0.7841944444444444,0xaa,0x1,0x0,34,DRONE->GCS,0xAA,aa0100221c000000000000000000000000000000000000000000000000000000000000000000
